t_i,min_t,max_t,length_t,g_mse,g_pct_min,k4_mse,k4_pct_min,l_mse,l_pct_min
1168,4,39,17,13415.634265162225,1.0526884230502025,15540.719796808768,1.028896159731613,13355.54405531662,1.0108200284164852
1169,4,39,19,13452.350084646549,1.0555694137920502,15583.074797369818,1.0317003346985696,13360.865430976617,1.0112227789950894
1170,4,39,21,13459.48356136323,1.0561291583562897,15582.491962665646,1.0316617472716858,13361.128484217486,1.0112426882914318
1171,4,39,23,13474.742428470467,1.0573264802596127,15610.204647206556,1.033496506219328,13363.651731864078,1.0114336613620356
1172,4,39,25,13381.091681454443,1.0499779602235697,15578.931848291297,1.0314260446751609,13358.084514788123,1.011012304171373
1173,4,39,27,13409.56091846285,1.0522118640121998,15595.599247912029,1.0325295343260075,13357.923938153888,1.0110001508605602
1174,4,39,29,13442.740540263625,1.0548153789158194,15618.544552280076,1.0340486618733045,13357.436431878115,1.0109632537408706
1175,4,39,31,13412.416657695934,1.0524359461219606,15603.821911698582,1.0330739278485317,13367.50478442643,1.011725281282904
1176,4,39,33,13416.577547895628,1.0527624398870876,15614.536632206436,1.0337833116433153,13358.665240857788,1.0110562566707852
1177,4,39,35,13435.554506376946,1.0542515103330423,15618.352654010621,1.0340359569667696,13357.156637977745,1.0109420774205984
1178,4,39,36,13480.924965329128,1.0578116071531727,15638.506890166474,1.0353702977472616,13363.728542802173,1.0114394748305329
1179,4,38,11,13476.13121384284,1.057435454479892,15632.062967724985,1.0349436684057418,13332.047274883987,1.009041664602459
1180,4,38,13,13453.333489122451,1.055646578873216,15682.11687075228,1.0382575605084061,13357.247438523213,1.0109489496984756
1181,4,38,15,13480.26499253102,1.0577598208782664,15694.453736467589,1.0390743408071033,13359.436156668875,1.0111146037616145
1182,4,38,17,13467.196846011188,1.0567343988758289,15723.000857907844,1.04096434487418,13377.641805513156,1.012492506032454
1183,4,38,19,13452.664767961864,1.055594106138041,15759.771137250831,1.043398775177468,13407.063368447953,1.0147192895284036
1184,4,38,21,13448.207575326947,1.0552443623247152,15769.582999137849,1.0440483838923387,13411.571000903386,1.0150604516067003
1185,4,38,23,13455.182833771858,1.0557916919304282,15797.271155414539,1.0458815189102537,13464.033923643041,1.019031130212893
1186,4,38,25,13474.061320283146,1.057273035548057,15766.014648192378,1.0438121359815358,13374.8646455609,1.0122823155010738
1187,4,38,27,13479.055458735154,1.0576649120428712,15788.702635465403,1.045314227472951,13393.516635141224,1.0136939992602318
1188,4,38,29,13475.90500617753,1.0574177045781155,15788.29623469456,1.0452873211135352,13387.950458551153,1.0132727208191856
1189,4,38,31,13475.538597845762,1.057388953510418,15794.815414909723,1.0457189330063998,13388.549739834314,1.013318077677818
1190,4,38,33,13465.462510787314,1.056598310296208,15804.256335776687,1.046343983026692,13396.700687785558,1.0139349856379558
1191,4,38,35,13459.254631577407,1.0561111948571018,15821.229923963921,1.047467744340907,13415.505410377666,1.0153582290600276
1192,4,37,11,13437.244116615393,1.0543840894643994,15831.454427293334,1.0481446725880117,13352.934353856155,1.0106225120522323
1193,4,37,13,13434.463939673371,1.0541659365226113,15870.29378288874,1.0507160891209042,13555.088039743585,1.025922599691259
1194,4,37,15,13435.579006111604,1.054253432760751,15882.132450906221,1.0514998855099251,13491.217234059868,1.0210885106156817
1195,4,37,17,13433.887690841373,1.0541207198401756,15901.274906568737,1.0527672398780952,13534.289367930238,1.0243484433748773
1196,4,37,19,13430.19235612506,1.0538307569507386,15934.76774932721,1.0549846826827562,13603.749096736197,1.0296055324724562
1197,4,37,21,13430.534747205917,1.0538576234499177,15953.972006373646,1.0562561287022407,13604.79628912795,1.0296847896737207
1198,4,37,23,13437.334526020377,1.05439118364512,15933.413280617202,1.0548950080941641,13547.474835597259,1.025346391099557
1199,4,37,25,13439.66094971312,1.0545737318005077,15944.014719381283,1.0555968919048635,13550.6497414444,1.0255866851980477
1200,4,37,27,13440.604965220971,1.054647806136216,15963.74521794109,1.0569031785159857,13577.482649575102,1.0276175452548777
1201,4,37,29,13438.709165020002,1.0544990478379102,15963.418627687519,1.0568815561289857,13579.018199122074,1.0277337639750044
1202,4,37,31,13442.20741160985,1.0547735457567802,15963.43792889241,1.0568828339935796,13576.029030830276,1.0275075275023349
1203,4,37,33,13433.266023486956,1.0540719392895102,15966.862065390016,1.0571095339752308,13565.542625583097,1.0267138594641
1204,4,37,34,13426.915139350158,1.053573602641775,15985.817982612023,1.0583645382922071,13604.681094909001,1.029676071150298
1205,4,36,11,13425.887716625599,1.0534929835680626,16004.345776397311,1.059591198068796,13572.075885858492,1.0272083320449157
1206,4,36,13,13425.607208840222,1.053470972883185,16038.158008500828,1.0618297865137407,13584.948373204406,1.0281825917209644
1207,4,36,15,13425.351625096246,1.0534509179202154,16047.971297551307,1.0624794897160628,13598.140633877465,1.0291810535771932
1208,4,36,17,13426.62773153532,1.053551050530306,16067.7340828736,1.0637879139196753,13582.32788519802,1.0279842589723986
1209,4,36,19,13425.610795398261,1.053471254310664,16085.975222169021,1.064995595315105,13585.229415381475,1.0282038625175889
1210,4,36,21,13424.100973484012,1.0533527826813258,16095.68694015033,1.0656385738557395,13587.26268094988,1.028357751086345
1211,4,36,23,13425.407667402216,1.0534553154079174,16082.034839143196,1.0647347164744752,13595.57596380326,1.0289869454325495
1212,4,36,25,13425.459288460506,1.0534593659723093,16095.132407912497,1.065601860235173,13576.025581265169,1.0275072664205336
1213,4,36,27,13425.683022922909,1.0534769218085636,16096.283391313737,1.0656780627802886,13580.735053465149,1.0278637048256853
1214,4,36,29,13425.270911423502,1.0534445845372982,16103.196920933013,1.0661357831541498,13577.80484962794,1.0276419311028233
1215,4,36,31,13424.47387375369,1.0533820431537777,16109.312469099521,1.0665406719949142,13576.787552134028,1.0275649365096085
1216,4,36,33,13424.14116787279,1.0533559366259624,16118.934626612123,1.0671777210532905,13578.728009140917,1.0277118008229393
1217,4,35,11,13421.498133258323,1.053148544870539,16128.567355910356,1.0678154700322484,13653.727069048726,1.033388136549378
1218,4,35,13,13422.220196854982,1.0532052032419499,16169.034567906336,1.070494661186976,13616.369368990996,1.0305607031421335
1219,4,35,15,13422.940705359268,1.0532617395894814,16170.445865086227,1.0705880981878109,13609.69075874635,1.0300552296871162
1220,4,35,17,13422.649198059511,1.0532388658025533,16205.213423348203,1.0728899354029917,13618.040997675369,1.030687221069613
1221,4,35,19,13421.84573472467,1.0531758202145314,16197.826994046362,1.072400906011679,13623.717297789599,1.0311168342563914
1222,4,35,21,13421.932095455955,1.0531825967068116,16213.876895502022,1.0734635132903454,13620.925618039239,1.0309055447879205
1223,4,35,23,13422.326237988673,1.0532135240020122,16201.882139855465,1.072669382890787,13613.55368705464,1.0303475970580136
1224,4,35,25,13422.253607857772,1.0532078249126922,16212.507894084652,1.0733728765425359,13618.640762941764,1.0307326145587221
1225,4,35,27,13422.776916131837,1.053248887493179,16219.206353012283,1.073816357845646,13616.571990820185,1.0305760386613971
1226,4,35,29,13423.493361131284,1.0533051049885103,16219.641070349315,1.0738451389448802,13612.755469155209,1.0302871835970235
1227,4,35,31,13420.981663492266,1.0531080188892221,16209.64365703024,1.0731832455251584,13624.7044222558,1.0311915451911795
1228,4,35,32,13421.682712511429,1.0531630283037512,16228.499126416356,1.0744315995457552,13629.55398477793,1.0315585863919066
1229,4,34,11,13420.68810988783,1.0530849845343175,16248.519296815417,1.075757064306081,13652.842226819612,1.0333211668891775
1230,4,34,13,13421.757771410985,1.0531689179719583,16258.921788215248,1.07644577651458,13620.880913889241,1.030902161335327
1231,4,34,15,13420.558396180399,1.0530748062516195,16273.819488462077,1.0774321006213916,13647.789620448795,1.0329387582284617
1232,4,34,17,13422.901905965467,1.0532586951063159,16302.8116401232,1.0793515685673107,13634.06832030089,1.0319002557947181
1233,4,34,19,13422.117528630735,1.0531971471449408,16301.175897662382,1.0792432718372846,13647.083292110508,1.0328852994679634
1234,4,34,21,13422.070475586059,1.0531934550201838,16309.209717210219,1.079775162649861,13648.122836973558,1.0329639778627675
1235,4,34,23,13421.643249648096,1.0531599317599316,16304.871289184584,1.0794879306558987,13644.129695256257,1.0326617552346637
1236,4,34,25,13421.485220059722,1.0531475316068792,16307.700234279313,1.0796752251172952,13642.057149534556,1.0325048937308097
1237,4,34,27,13421.493703320632,1.0531481972653471,16311.971458652704,1.0799580077948414,13644.747796106996,1.032708536460267
1238,4,34,29,13421.323541524205,1.0531348451308447,16318.415724491853,1.0803846598715072,13649.601769300067,1.033075911484499
1239,4,34,31,13421.053927851828,1.0531136892774577,16325.35170958831,1.0808438669431877,13646.93049468871,1.03287373493015
1240,4,33,11,13423.613242791298,1.0533145117771225,16355.685708181887,1.082852173834394,13693.178362970642,1.0363740244980868
1241,4,33,13,13420.647281997779,1.0530817808805546,16350.641822275262,1.0825182359661802,13644.25118031004,1.0326709498825948
1242,4,33,15,13421.31659875281,1.0531343003504097,16356.165855089592,1.0828839626650208,13646.502950604177,1.0328413760743904
1243,4,33,17,13421.992261162284,1.0531873177465525,16383.820746500862,1.0847148953337056,13652.422389134583,1.0332893912955399
1244,4,33,19,13422.096100289107,1.05319546572111,16391.686671391082,1.0852356704340935,13650.462919943177,1.033141088036943
1245,4,33,21,13420.82414921681,1.0530956591713765,16386.583309118774,1.08489779484581,13648.070731013635,1.0329600342010437
1246,4,33,23,13423.322382000037,1.053291688719962,16405.25624345289,1.0861340638654238,13646.40591797763,1.0328340321188079
1247,4,33,25,13422.390099361186,1.053218535030652,16399.427370059988,1.0857481547487333,13648.231446262444,1.0329721980029596
1248,4,33,27,13423.351067595517,1.053293939600813,16402.481950703645,1.0859503877427608,13649.117241837941,1.0330392398175863
1249,4,33,29,13421.934542287445,1.05318278870304,16395.5026254998,1.0854883112756701,13654.714073396482,1.0334628383929505
1250,4,33,30,13423.170561499504,1.053279775777187,16416.712825262708,1.086892563676365,13649.503901984797,1.0330685043551457
1251,4,32,11,13423.977015755429,1.0533430560546715,16447.253112954688,1.0889145282400547,13693.953853716817,1.0364327178448227
1252,4,32,13,13423.222663295388,1.0532838640637534,16450.668260651106,1.0891406331049325,13666.097571803319,1.034324403308271
1253,4,32,15,13422.53397795615,1.0532298247936442,16470.19384781998,1.0904333532567163,13632.747683888936,1.031800302866561
1254,4,32,17,13423.217597920306,1.0532834665975135,16493.35238359146,1.0919665981019888,13637.41080992852,1.0321532335428643
1255,4,32,19,13424.204204306505,1.053360882923893,16499.982946180102,1.0924055842283402,13637.237194259262,1.0321400933671436
1256,4,32,21,13423.615842514688,1.0533147157703637,16489.476537308026,1.091709992011095,13635.549274666724,1.0320123424553553
1257,4,32,23,13422.62942590018,1.0532373143348541,16503.86551433301,1.0926626353504667,13640.8653669063,1.0324146931560394
1258,4,32,25,13426.574858511718,1.053546901727593,16505.978094138438,1.0928025017966385,13635.880389213886,1.032037403000593
1259,4,32,27,13422.521092684487,1.0532288137213357,16496.93451291743,1.092203758230692,13644.355875363854,1.0326788737722419
1260,4,32,29,13422.836578349812,1.0532535690255547,16513.676515696814,1.0933121870931353,13641.560446629652,1.0324673005603353
1261,5,51,11,12745.445251139818,1.0001005093986755,15701.462933289811,1.0395383949685242,13312.414949342816,1.007555783699426
1262,5,51,13,12785.296568289943,1.0032275341354915,15698.114836804365,1.0393167293274648,13312.256228586411,1.0075437708515154
1263,5,51,15,12811.073033427476,1.0052501434211294,15714.15324786477,1.0403785758676511,13312.210662046098,1.0075403221285444
1264,5,51,17,12797.04253514134,1.0041492082865306,15680.95667710308,1.0381807481853083,13312.292372688125,1.0075465064332163
1265,5,51,19,12788.269214906877,1.0034607896504835,15669.582979077668,1.037427735816943,13312.36479066541,1.0075519874186072
1266,5,51,21,12809.19529583758,1.0051028024469093,15682.689570254035,1.0382954769193407,13312.168388412525,1.0075371226306196
1267,5,51,23,12809.68607684626,1.0051413127011304,15700.607320863917,1.03948174789228,13312.139130963666,1.0075349082681673
1268,5,51,25,12794.06182814106,1.003915320295126,15663.159972139121,1.0370024912169884,13312.29643230538,1.0075468136870736
1269,5,51,27,12799.731652982287,1.0043602160677085,15663.302312153593,1.0370119150465267,13312.26727468816,1.0075446068804212
1270,5,51,29,12800.633996716548,1.0044310205324019,15666.888420711663,1.0372493386261306,13312.254577946058,1.0075436459220988
1271,5,51,31,12791.565931344529,1.0037194740450788,15652.205130363265,1.0362772098412854,13312.36298149318,1.007551850490638
1272,5,51,33,12812.296415607689,1.0053461389016725,15682.294322775417,1.038269308980004,13312.139829540289,1.0075349611402358
1273,5,51,35,12807.614689605465,1.004978776564192,15675.996929215644,1.0378523807981253,13312.174966595578,1.0075376205031998
1274,5,51,37,12800.832207820566,1.0044465736199708,15662.833541879842,1.0369808794226454,13312.196452938126,1.0075392467061681
1275,5,51,39,12800.185148917935,1.0043958006634064,15672.736465638529,1.0376365170223607,13312.196838905758,1.0075392759182924
1276,5,51,41,12813.281480758102,1.0054234342914614,15672.57860066427,1.0376260653400773,13312.175091417641,1.0075376299504109
1277,5,51,43,12817.649358911267,1.0057661698397218,15688.141609853945,1.0386564372017726,13312.161729301786,1.007536618632993
1278,5,51,45,12813.673612960349,1.0054542038414842,15681.92007223327,1.0382445311736586,13312.131470215692,1.0075343284612008
1279,5,51,47,12800.356854667294,1.0044092739477064,15662.500455291402,1.0369588269362622,13312.233549810859,1.0075420543987483
1280,5,50,11,12751.923274248442,1.000608822296591,15667.019305806007,1.0372580040658719,13312.790084403345,1.007584175955928
1281,5,50,13,12744.164342845097,1,15641.93528781155,1.0355972798444342,13313.055777296777,1.0076042850354965
1282,5,50,15,12770.898253390082,1.002097737429131,15628.733566657796,1.034723240522283,13312.90580924426,1.0075929346397
1283,5,50,17,12757.100674263782,1.0010150788290757,15629.541830803526,1.0347767528361567,13312.927747997626,1.0075945950835734
1284,5,50,19,12778.009712613235,1.0026557543403887,15642.440746382134,1.0356307444708464,13312.791374500137,1.007584273597452
1285,5,50,21,12775.960577324464,1.0024949642537542,15627.020105953081,1.0346097983418703,13312.834791090265,1.0075875596005297
1286,5,50,23,12770.203451061985,1.0020432181755021,15589.806980538682,1.03214604876456,13312.853511334248,1.0075889764501522
1287,5,50,25,12762.765188393174,1.001459557884509,15611.950763635103,1.0336121104198583,13313.003368675558,1.0076003184667242
1288,5,50,27,12770.591346735684,1.002073655296624,15612.601724823286,1.0336552082605899,13312.93951962554,1.0075954860242353
1289,5,50,29,12764.676608864313,1.0016095418630357,15600.153961794547,1.0328310858425183,13312.968150274017,1.0075976529470343
1290,5,50,31,12764.136036263237,1.0015671245976479,15598.903095581496,1.0327482704092712,13312.992843079472,1.0075995218325104
1291,5,50,33,12775.984734524267,1.0024968598036823,15602.869583103884,1.0330108775364035,13312.869161059465,1.007590160906257
1292,5,50,35,12776.12703281528,1.002508025564511,15608.499669027158,1.033383625636952,13312.930138862437,1.0075947760371926
1293,5,50,37,12777.856939442901,1.002643766644199,15611.890468092504,1.0336081184649786,13312.873680158682,1.007590502936202
1294,5,50,39,12772.691488426655,1.0022384477172546,15599.882720544678,1.0328131279175317,13312.930708459446,1.0075948191473845
1295,5,50,41,12779.991640395063,1.002811270836293,15605.874337267442,1.0332098116951969,13312.857147582907,1.0075892516611775
1296,5,50,43,12782.040414827004,1.0029720326074711,15588.279946015775,1.0320449492030892,13312.943439987488,1.0075957827384956
1297,5,50,45,12771.54375772,1.0021483884025926,15571.533828801024,1.030936247938415,13312.849908688011,1.0075887037823406
1298,5,50,46,12763.007337027715,1.0014785586308919,15595.748652867049,1.0325394259003022,13313.206057149917,1.0076156590300558
1299,5,49,11,12748.915832462302,1.0003728364990736,15618.011706145395,1.0340133840130206,13313.734932718997,1.007655687202293
1300,5,49,13,12748.108741335494,1.0003095062480587,15565.426814732276,1.0305319241101163,13314.103859533367,1.0076836095850459
1301,5,49,15,12747.42982978332,1.0002562339005032,15586.336450223313,1.031916277212122,13313.704343565796,1.0076533720492316
1302,5,49,17,12747.780566898846,1.0002837552903796,15568.304515041249,1.0307224464820188,13313.920844182876,1.0076697579904557
1303,5,49,19,12754.237566349373,1.0007904185188832,15578.742811834754,1.0314135292391498,13313.683529766076,1.007651796747953
1304,5,49,21,12759.412386504933,1.0011964726167704,15568.043046180945,1.030705135552424,13313.897600951253,1.0076679988165913
1305,5,49,23,12756.969846565418,1.0010048131345317,15547.013506576945,1.0293128440226633,13313.938844682394,1.0076711203659126
1306,5,49,25,12750.662225180906,1.000509871197593,15542.610504690576,1.0290213368214907,13313.86690245806,1.007665675388086
1307,5,49,27,12751.258647024197,1.0005566708014937,15544.053971382535,1.02911690365208,13313.904226510143,1.0076685002748318
1308,5,49,29,12754.43236015054,1.0008057034599689,15525.412849036815,1.0278827407918412,13314.098029441186,1.007683168332041
1309,5,49,31,12754.734965200674,1.0008294480572602,15558.020966734677,1.0300416090755546,13313.673834685436,1.007651062971654
1310,5,49,33,12760.685703141951,1.0012963863186628,15549.197808638331,1.0294574589460412,13313.805619144387,1.0076610371344428
1311,5,49,35,12756.960597556645,1.0010040873899066,15532.908819873326,1.028379022541206,13313.86082134956,1.0076652151368044
1312,5,49,37,12759.054175998348,1.0011683648101737,15540.503431400373,1.02888183494224,13313.901700456672,1.0076683090894012
1313,5,49,39,12760.595659269175,1.0012893208202625,15541.534033920934,1.028950067494495,13313.797301211755,1.007660407588176
1314,5,49,41,12760.689908348255,1.0012967162897923,15551.91902873134,1.0296376213156155,13313.776508536377,1.0076588338857027
1315,5,49,43,12752.832135221272,1.0006801381513133,15546.77971051647,1.0292973652113901,13313.743957533366,1.0076563702492045
1316,5,49,45,12757.515847040007,1.0010476563104278,15524.060532273475,1.0277932086760362,13313.929628229449,1.0076704228147542
1317,5,48,11,12769.191634464698,1.0019638236722561,15513.95976293537,1.0271244724194026,13315.3900661516,1.0077809566796312
1318,5,48,13,12771.124913969672,1.0021155228698624,15497.468717518968,1.0260326585574489,13315.924670824628,1.0078214184615357
1319,5,48,15,12767.15598836873,1.0018040920459834,15475.273937430306,1.0245632205714423,13315.288522604242,1.0077732713130896
1320,5,48,17,12768.109038428183,1.0018788752984442,15480.810138809646,1.0249297529079866,13315.571870953734,1.0077947166533543
1321,5,48,19,12771.069007061004,1.0021111360064194,15487.948544194911,1.0254023615119339,13315.27584906341,1.0077723121107651
1322,5,48,21,12767.385416207366,1.0018220946260243,15468.547577407106,1.024117892035356,13315.299996146163,1.0077741396929867
1323,5,48,23,12772.456665234888,1.0022200217784916,15494.824558749486,1.025857598145884,13315.646176051543,1.0078003404662643
1324,5,48,25,12766.884472067786,1.0017827868984948,15460.699164419442,1.0235982763361748,13315.577864905998,1.0077951703081791
1325,5,48,27,12770.810083790748,1.002090818999883,15467.114710666208,1.0240230269900819,13315.641868267247,1.007800014429779
1326,5,48,29,12773.591468763454,1.0023090667325611,15441.258318595997,1.0223111666095208,13315.931329807638,1.007821922449495
1327,5,48,31,12769.331671597147,1.001974812006107,15470.463302187989,1.0242447254057483,13315.193370964005,1.0077660697207556
1328,5,48,33,12769.760449395677,1.0020084570366474,15453.219090983366,1.023103047097535,13315.325244114236,1.0077760505961815
1329,5,48,35,12770.89225005075,1.0020972663633814,15450.48526118224,1.0229220498837306,13315.463153289264,1.00778648831071
1330,5,48,37,12770.67191044554,1.0020799769123603,15461.493594037518,1.0236508727148435,13315.451129891191,1.0077855783147165
1331,5,48,39,12770.935427876457,1.0021006544102196,15459.183047274415,1.0234978995757276,13315.367149535266,1.0077792222257835
1332,5,48,41,12773.279705585866,1.0022846035218556,15443.440064648046,1.0224556123085498,13315.43984695039,1.0077847243605462
1333,5,48,43,12768.072656650316,1.0018760205190418,15424.556681197411,1.0212054101963486,13315.299642520578,1.007774112928684
1334,5,48,44,12775.38453152834,1.0024497635029928,15448.099447527598,1.0227640935896083,13316.127051585398,1.0078367357354336
1335,5,47,11,12783.803085030668,1.0031103445560812,15462.8191431982,1.0237386326422337,13317.46268678139,1.0079378238529355
1336,5,47,13,12783.656187202818,1.0030988178820757,15414.871931344811,1.02056421712025,13317.678994055672,1.007954195160928
1337,5,47,15,12785.296845195859,1.0032275558635475,15417.695289070756,1.020751141661697,13318.020807404024,1.0079800654494813
1338,5,47,17,12786.5337488314,1.0033246123360053,15399.40020314282,1.0195398886502967,13318.655614408246,1.0080281110874116
1339,5,47,19,12786.118413573311,1.0032920221051425,15410.15624517547,1.0202520081972675,13317.779553540799,1.0079618060483013
1340,5,47,21,12781.965993641748,1.002966192978975,15421.673279204973,1.0210145103361252,13317.614582245906,1.0079493201257286
1341,5,47,23,12793.709915525034,1.0038877066669147,15371.943794211544,1.0177220968054677,13318.724735700373,1.0080333425617853
1342,5,47,25,12783.324012194538,1.0030727530103947,15381.959221496327,1.018385182866224,13318.06769367236,1.0079836140566285
1343,5,47,27,12784.741825128933,1.0031840049447116,15385.878140455914,1.0186446406468506,13318.14973740812,1.0079898235716411
1344,5,47,29,12786.934308996897,1.0033560432054387,15393.671483195521,1.0191606103394448,13317.750899000672,1.0079596373172526
1345,5,47,31,12786.812003799649,1.003346446248435,15389.14470384204,1.018860908269422,13317.75056583037,1.0079596121011167
1346,5,47,33,12789.906091295277,1.003589230899699,15376.234398445476,1.0180061625551202,13318.117516869997,1.0079873849465184
1347,5,47,35,12786.13494926942,1.0032933196163534,15392.945143724053,1.0191125219688528,13317.778181207956,1.0079617021827068
1348,5,47,37,12786.996849974948,1.0033609506263075,15380.408377263448,1.0182825069479644,13317.740813061626,1.0079588739586691
1349,5,47,39,12789.228621538505,1.003536071685917,15383.260377329485,1.018471327797569,13317.968787587124,1.0079761283075288
1350,5,47,41,12780.175862950784,1.0028257262804292,15398.781986069114,1.0194989586817151,13317.433756530127,1.0079356342545724
1351,5,47,43,12786.79165269708,1.0033448493526307,15371.259183030757,1.0176767711175954,13318.006965159237,1.007979017793301
1352,5,46,11,12809.44983542073,1.005122775477412,15340.309214280485,1.0156276830182458,13322.150211141123,1.0082926011264697
1353,5,46,13,12806.195458196964,1.0048674133260602,15361.01526964236,1.0169985577990521,13321.492514975069,1.008242823112597
1354,5,46,15,12812.725241212247,1.0053797876834225,15362.612756384608,1.0171043217530908,13323.391290894633,1.0083865327751178
1355,5,46,17,12816.994987479691,1.0057148230888504,15316.283603720247,1.0140370322141747,13324.464212197356,1.0084677372799449
1356,5,46,19,12812.62873200917,1.0053722148680946,15328.653567474743,1.0148560038171266,13322.615550426684,1.0083278205280835
1357,5,46,21,12809.18165435042,1.0051017320364222,15296.27493002726,1.0127123286101458,13322.264963949216,1.0083012862415242
1358,5,46,23,12812.99200817671,1.0054007201633628,15319.347536197807,1.0142398843600893,13323.281292643791,1.0083782075107497
1359,5,46,25,12814.488748108464,1.0055181652850271,15310.239457079697,1.0136368706162162,13323.365435543925,1.00838457590191
1360,5,46,27,12813.267423167283,1.005422331230449,15302.944059371448,1.0131538681051437,13323.697476662557,1.0084097065751032
1361,5,46,29,12807.902472468895,1.0050013581047064,15328.431574965192,1.014841306477264,13321.346206998169,1.0082317497311792
1362,5,46,31,12812.068957746744,1.0053282909004364,15310.386034507972,1.0136465749899535,13322.29478080052,1.0083035429425884
1363,5,46,33,12812.133961287278,1.005333391551902,15306.188963255672,1.013368701728607,13322.505855563622,1.0083195182257483
1364,5,46,35,12812.264907163737,1.0053436665195608,15305.508431807031,1.0133236461453883,13322.421679067424,1.0083131472918554
1365,5,46,37,12813.602148045486,1.0054485961835051,15310.01958026652,1.0136223133491367,13322.40414068379,1.0083118198918357
1366,5,46,39,12811.598149373882,1.0052913478447603,15298.107667262386,1.0128336676682892,13322.320830447536,1.0083055145211948
1367,5,46,41,12810.822340081737,1.0052304721944412,15273.644728035186,1.0112140628780542,13322.258022639173,1.0083007608855232
1368,5,46,42,12821.203737346217,1.0060450722721865,15296.88379878274,1.0127526396596005,13325.180123821056,1.008521921355473
1369,5,45,11,12854.995217768943,1.008696598061847,15284.118338658456,1.0119074836391067,13333.582885528547,1.0091578879467824
1370,5,45,13,12844.469022264984,1.0078706360590994,15277.530682239241,1.0114713381786657,13331.915370080535,1.0090316813313451
1371,5,45,15,12857.352295593568,1.008881551563796,15246.691230367613,1.0094295670114473,13338.633893507244,1.0095401756325113
1372,5,45,17,12847.108264041817,1.0080777302008441,15251.611955473521,1.0097553508381143,13335.981334892165,1.0093394156062958
1373,5,45,19,12846.188319756191,1.0080055446686367,15267.380723014072,1.0107993452333741,13332.450223727095,1.0090721619569172
1374,5,45,21,12848.269861780076,1.0081688776238535,15251.798525098511,1.0097677029539225,13334.06448688707,1.0091943381503001
1375,5,45,23,12842.961970633001,1.0077523818062948,15249.50617820267,1.0096159347637266,13333.526033916713,1.0091535851083768
1376,5,45,25,12846.53519141893,1.00803276274692,15244.63182514569,1.0092932210666088,13334.994837128623,1.0092647521037648
1377,5,45,27,12857.02217670683,1.008855648030394,15230.525251038667,1.008359274626839,13339.208717963094,1.0095836814657737
1378,5,45,29,12845.438364492455,1.0079466977137828,15251.194007473097,1.0097276799774189,13331.54695110506,1.009003797384595
1379,5,45,31,12847.595636543223,1.008115972998747,15246.247148720287,1.0094001659343084,13333.166911845688,1.0091264048017914
1380,5,45,33,12850.298791948231,1.0083280822694916,15240.893835730401,1.0090457419919716,13333.843256817774,1.0091775942584749
1381,5,45,35,12853.228848060442,1.0085579958231297,15240.889291057376,1.0090454411052248,13334.513281970248,1.0092283053969249
1382,5,45,37,12849.062800790594,1.008231097396699,15246.768966882317,1.0094347136714794,13333.398278543882,1.0091439158886835
1383,5,45,39,12838.181897705039,1.0073773024523751,15260.06973498673,1.0103153105423477,13330.569195353319,1.0089297955249428
1384,5,45,41,12849.319487871962,1.0082512389355605,15238.982626016652,1.0089192075482245,13334.068656837253,1.0091946537547523
1385,5,44,11,12890.66221091478,1.0114952902464671,15235.717276600755,1.0087030202983336,13354.372682125731,1.0107313725386566
1386,5,44,13,12871.077431532934,1.0099585257435173,15213.988744096197,1.0072644509178386,13350.761869915093,1.0104580866817687
1387,5,44,15,12890.452105158969,1.0114788038178433,15208.593015474058,1.0069072187863246,13355.098878615003,1.010786335028607
1388,5,44,17,12873.780025810851,1.0101705909841412,15217.334576020803,1.0074859666303244,13350.397050887317,1.0104304751985902
1389,5,44,19,12873.816704893497,1.010173469092243,15208.906049240997,1.0069279436462335,13350.366494793278,1.0104281625476252
1390,5,44,21,12887.843884070542,1.0112741437853563,15229.118024677335,1.0082661071405208,13354.668817108672,1.0107537856407087
1391,5,44,23,12886.586239922628,1.011175459861163,15202.303765915012,1.0064908297899653,13354.823179537574,1.0107654686267498
1392,5,44,25,12885.969039880729,1.0111270298483905,15205.419881841312,1.0066971368176814,13354.446402807123,1.0107369521197618
1393,5,44,27,12885.864291835385,1.0111188105534625,15203.665365254308,1.0065809764723332,13355.04421753595,1.0107821979816058
1394,5,44,29,12879.925684529011,1.0106528241500694,15213.215247898397,1.0072132404669785,13352.88609472248,1.0106188595391883
1395,5,44,31,12881.572895453328,1.0107820763222797,15208.66741226323,1.0069121443349272,13352.450318659447,1.0105858776426369
1396,5,44,33,12884.143809495226,1.0109838089720427,15211.510031761387,1.0071003441302693,13353.638125726204,1.0106757773253454
1397,5,44,35,12880.709965943322,1.0107143645848293,15207.814025967758,1.0068556446429142,13352.932309298467,1.0106223573090145
1398,5,44,37,12875.330448773218,1.0102922484675712,15207.61044155356,1.0068421660380176,13351.943630696098,1.0105475287487702
1399,5,44,39,12879.931712662796,1.0106532971613726,15183.429059712525,1.0052412021677113,13353.237399713391,1.0106454482067426
1400,5,44,40,12902.091674687312,1.0123921292596072,15207.910509368125,1.0068620324680222,13353.627384124888,1.0106749643426842
1401,5,43,11,12946.751091624734,1.015896432541956,15176.353622084975,1.004772762436567,13285.929428096584,1.0055512157665993
1402,5,43,13,12927.597770974184,1.014393523435067,15185.32265341177,1.005366570317367,13328.094951981593,1.0087425313637108
